SIRUTA,LN_Pop2018_Pop2011,PopAdj,Pop2011Offset,EmpPublic,EmpLocal,EmpForeign,EmpForeign_BusinessServices,EmpLocal_BusinessServices,EmpForeign_Manufacturing,EmpLocal_Manufacturing,EmpForeign_BusServ_Core,EmpForeign_BusServ_CoreofPeri,EmpForeign_BusServ_Periurban,EmpForeign_BusServ_Village,EmpLocal_BusServ_Core,EmpLocal_BusServ_CoreofPeri,EmpLocal_BusServ_Periurban,EmpLocal_BusServ_Village,EmpForeign_Man_Core,EmpForeign_Man_CoreofPeri,EmpForeign_Man_Periurban,EmpForeign_Man_Village,EmpLocal_Man_Core,EmpLocal_Man_CoreofPeri,EmpLocal_Man_Periurban,EmpLocal_Man_Village,D_PIT_USDdef,D_Turnover_USDdef
11398,0.027425813,7245,8.860641042,0.01545396,0.03477141,0.007083065,0.003745318,0.127340824,0.116104869,0.082397004,0,0.000351062,0.003745318,0,0,0.013340355,0.127340824,0,0,0.741793927,0.116104869,0,0,0.00719677,0.082397004,0,0.364537271,1.462250459
11423,0.020384558,3816,8.226573475,0.026755853,0.021022456,0.003344482,0,0.018691589,0.009345794,0.009345794,0,0,0,0,0,0,0,0.018691589,0,0,0,0.009345794,0,0,0,0.009345794,-0.018324775,0.705826335
11478,-0.150013314,865,6.91274282,0.037366548,0.361209964,0,0,0.473214286,0,0.09375,0,0,0,0,0,0,0,0.473214286,0,0,0,0,0,0,0,0.09375,1.137483233,0.764474436
11502,-0.018953186,1986,7.61283103,0.01946472,0.103000811,0.00081103,0,0.019736842,0,0.269736842,0,0.000738007,0,0,0,0.02804428,0.019736842,0,0,0.689298893,0,0,0,0.022878229,0.269736842,0,0.280509036,0.028790344
11539,-0.009769792,4278,8.371010681,0.016882184,0.112787356,0.00466954,0.016042781,0.085561497,0.002673797,0.157754011,0,0.001828822,0.016042781,0,0,0.053401609,0.085561497,0,0,0.506949525,0.002673797,0,0,0.104974396,0.157754011,0,0.184887457,0.547393308
11584,0.002135688,14062,9.549095715,0.019640296,0.170031998,0.109897385,0.003683241,0.057826888,0.341804788,0.135911602,0,0.023109862,0.003683241,0,0,0.116285294,0.057826888,0,0,0.241670012,0.341804788,0,0,0.143463134,0.135911602,0,0.342868915,0.626910555
11637,-0.025220635,1801,7.52131798,0.024978467,0.043066322,0,0,0.215189873,0,0.025316456,0,0.014476615,0,0,0,0.085746102,0.215189873,0,0,0.10467706,0,0,0,0.095768374,0.025316456,0,0.084934217,0.794880479
11664,-0.074801213,1339,7.274479559,0.026699029,0.014563107,0.002427184,0.055555556,0.111111111,0,0.027777778,0,0,0,0.055555556,0,0,0,0.111111111,0,0,0,0,0,0,0,0.027777778,-0.066190696,1.622463519
11735,0.027398974,2183,7.661056382,0.023220974,0.045692884,0.000749064,0,0.258064516,0,0,0,0,0,0,0,0,0,0.258064516,0,0,0,0,0,0,0,0,0.240945915,0.544680799
11762,-0.118385627,1106,7.126890809,0.021630616,0.009983361,0.001663894,0,0.05,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0.64856679,-1.867969127
11842,-0.033200881,2903,8.006700845,0.025160913,0.108835576,0,0,0.113537118,0,0.021834061,0,0,0,0,0,0,0,0.113537118,0,0,0,0,0,0,0,0.021834061,-0.47943753,0.868369792
11940,0.00080782,6192,8.730205596,0.014175258,0.039175258,0.000515464,0,0.325358852,0,0.09569378,0,0,0,0,0,0,0,0.325358852,0,0,0,0,0,0,0,0.09569378,0.832557188,-0.470800932
11995,-0.025553074,2975,8.023552392,0.020540541,0.031891892,0.003243243,0,0.13592233,0,0.116504854,0,0,0,0,0,0.042467139,0.13592233,0,0,0.168857432,0,0,0,0.273003033,0.116504854,0,0.295083778,1.240094314
12037,0.010463829,4227,8.338783971,0.014318011,0.102486812,0.018085908,0,0.078212291,0.002793296,0,0,0.014476615,0,0,0,0.085746102,0.078212291,0,0,0.10467706,0.002793296,0,0,0.095768374,0,0,0.6962985,1.012193858
12055,-0.011390234,3841,8.264878263,0.022362869,0.02742616,0.019409283,0.012195122,0.006097561,0.103658537,0.018292683,0,0.001834488,0.012195122,0,0,0.02792499,0.006097561,0,0,0.727680391,0.103658537,0,0,0.019364044,0.018292683,0,0.316944411,-0.356676806
12091,0.009368652,15657,9.649304729,0.015518434,0.057428091,0.194919443,0.000738007,0.02804428,0.689298893,0.022878229,0.000738007,0,0,0,0.02804428,0,0,0,0.689298893,0,0,0,0.022878229,0,0,0,0.346003354,0.693395289
12126,-0.003536697,2258,7.725771442,0.016475645,0.178366762,0.012893983,0.003448276,0.148275862,0,0.368965517,0,0.001834488,0.003448276,0,0,0.02792499,0.148275862,0,0,0.727680391,0,0,0,0.019364044,0.368965517,0,-0.151379189,-0.089413997
12144,0.029608614,4216,8.317033476,0.015879163,0.104570101,0.018202943,0.008379888,0.089385475,0,0.156424581,0,0.023109862,0.008379888,0,0,0.116285294,0.089385475,0,0,0.241670012,0,0,0,0.143463134,0.156424581,0,0.30801001,1.085950105
12206,0.01195684,3113,8.031385331,0.014728288,0.041137633,0.013204672,0,0,0.183823529,0,0,0.014476615,0,0,0,0.085746102,0,0,0,0.10467706,0.183823529,0,0,0.095768374,0,0,0.191665118,0.534313087
12224,-0.019740901,2859,7.977968093,0.017626322,0.059341951,0.002350176,0,0.044444444,0,0.407407407,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0.407407407,0.282646793,0.753082605
12242,-0.032865721,4250,8.387539983,0.015075377,0.11132586,0.094704291,0.001748252,0.16958042,0.416083916,0.241258741,0,0.003417969,0.001748252,0,0,0.041992188,0.16958042,0,0,0.5703125,0.416083916,0,0,0.136474609,0.241258741,0,0.200846261,1.775279864
12288,-0.026063798,871,6.795705775,0.030828516,0.046242775,0.001926782,0,0.146341463,0,0.097560976,0,0.003417969,0,0,0,0.041992188,0.146341463,0,0,0.5703125,0,0,0,0.136474609,0.097560976,0,0.319872606,0.211007786
12340,0.000454133,4405,8.390041406,0.016899339,0.097722263,0.000734754,0,0.057324841,0,0.044585987,0,0.000738007,0,0,0,0.02804428,0.057324841,0,0,0.689298893,0,0,0,0.022878229,0.044585987,0,0.305213708,-0.481934964
12368,-0.005512693,9045,9.115480091,0.011539144,0.073850524,0.04757678,0.001335113,0.038718291,0.303070761,0.077436582,0,0,0.001335113,0,0,0.042467139,0.038718291,0,0,0.168857432,0.303070761,0,0,0.273003033,0.077436582,0,0.299223915,0.54035896
12402,-0.003091193,323,5.780743516,0.048387097,0.064516129,0.005376344,0.045454545,0.181818182,0,0,0,0.001828822,0.045454545,0,0,0.053401609,0.181818182,0,0,0.506949525,0,0,0,0.104974396,0,0,1.221956722,-0.987311002
12457,-0.136548465,1572,7.496652438,0.022364217,0.029818956,0,0,0.020408163,0,0.06122449,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0.06122449,0.184957921,0.861335618
12509,-0.005172983,6170,8.7326271,0.020640381,0.053188674,0.005292405,0.006688963,0.096989967,0,0.301003344,0,0,0.006688963,0,0,0.042467139,0.096989967,0,0,0.168857432,0,0,0,0.273003033,0.301003344,0,0.741947732,1.099530257
12572,-0.073667502,1622,7.465082736,0.018867925,0.030784508,0.016881827,0.253731343,0.044776119,0,0.029850746,0,0,0,0.253731343,0,0,0,0.044776119,0,0,0,0,0,0,0,0.029850746,-0.196037013,0.593228547
12643,0.03541488,6955,8.811801224,0.019367029,0.060226736,0.074870099,0.001529052,0.044342508,0.394495413,0.067278287,0,0.023109862,0.001529052,0,0,0.116285294,0.044342508,0,0,0.241670012,0.394495413,0,0,0.143463134,0.067278287,0,0.320888226,0.906066496
12689,-0.107750752,2549,7.951207156,0.013409962,0.0651341,0,0,0.048780488,0,0.06504065,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0,0.06504065,0.146589379,0.625855785
12778,-0.030371098,4540,8.451053389,0.017041581,0.048738923,0,0,0.310880829,0,0.015544041,0,0.001828822,0,0,0,0.053401609,0.310880829,0,0,0.506949525,0,0,0,0.104974396,0.015544041,0,0.470558689,0.335903124
12812,0.040836881,2799,7.896180609,0.022360248,0.024223602,0.003726708,0,0.049382716,0.074074074,0.135802469,0,0.001834488,0,0,0,0.02792499,0.049382716,0,0,0.727680391,0.074074074,0,0,0.019364044,0.135802469,0,0.714733803,0.074732382
12849,-0.017943891,1436,7.28756064,0.026373626,0.053846154,0.025274725,0.010416667,0.083333333,0.104166667,0,0,0.001834488,0.010416667,0,0,0.02792499,0.083333333,0,0,0.727680391,0.104166667,0,0,0.019364044,0,0,-0.341473986,1.066085595
12876,0.030177801,4945,8.475954443,0.012966965,0.17381908,0.408768138,0.001036807,0.029548989,0.677553136,0.063763608,0,0.023109862,0.001036807,0,0,0.116285294,0.029548989,0,0,0.241670012,0.677553136,0,0,0.143463134,0.063763608,0,0.856714822,3.09966015
12912,-0.037018416,1591,7.409136444,0.021428571,0.126530612,0.001020408,0.006849315,0.061643836,0,0.136986301,0,0.000351062,0.006849315,0,0,0.013340355,0.061643836,0,0,0.741793927,0,0,0,0.00719677,0.136986301,0,0.17699354,6.147206804
12920,0.027247636,2753,7.89319887,0.010840108,0.041734417,0.056368564,0,0.114427861,0.009950249,0.064676617,0,0,0,0,0,0,0,0.114427861,0,0,0,0.009950249,0,0,0,0.064676617,0.13242304,4.958952977
12938,0.067669145,2858,7.890208213,0.014869888,0.106213489,0.002655337,0,0.309012876,0,0.008583691,0,0.023109862,0,0,0,0.116285294,0.309012876,0,0,0.241670012,0,0,0,0.143463134,0.008583691,0,0.0839024,2.234001523
13169,-0.028161147,174151,12.09583917,0.058467436,0.376686132,0.171880711,0.02759664,0.1282458,0.183894372,0.093467278,0.02759664,0,0,0,0.1282458,0,0,0,0.183894372,0,0,0,0.093467278,0,0,0,0.07592963,0.452017855
13187,0.073575426,10686,9.203114327,0.013206475,0.621982391,0.561204203,0.000237389,0.055667656,0.411632047,0.096498516,0,0.02759664,0.000237389,0,0,0.1282458,0.055667656,0,0,0.183894372,0.411632047,0,0,0.093467278,0.096498516,0,0.263844513,0.86271547
13276,0.200426942,8204,8.811950178,0.011117287,0.581619418,0.363164721,0,0.063772049,0.251599147,0.045551463,0,0.02759664,0,0,0,0.1282458,0.063772049,0,0,0.183894372,0.251599147,0,0,0.093467278,0.045551463,0,0.296739789,0.994154343
13301,-0.0325001,34298,10.47534242,0.023056321,0.141908939,0.611574739,0.014595621,0.022943117,0.766769969,0.051684495,0.014595621,0,0,0,0.022943117,0,0,0,0.766769969,0,0,0,0.051684495,0,0,0,0.76245574,0.26932265
13365,0.05695081,5383,8.534050308,0.018672795,0.431197932,0.653835105,0.000780843,0.038781884,0.51639771,0.145236856,0,0.02759664,0.000780843,0,0,0.1282458,0.038781884,0,0,0.183894372,0.51639771,0,0,0.093467278,0.145236856,0,0.815423887,0.781407513
13392,0.087782041,15695,9.573315428,0.040158199,0.383835311,0.083967143,0.001397485,0.117987622,0.126372529,0.176681972,0,0.02759664,0.001397485,0,0,0.1282458,0.117987622,0,0,0.183894372,0.126372529,0,0,0.093467278,0.176681972,0,0.079866872,0.498983647
13490,-0.086269137,35716,10.56962318,0.045165124,0.283173444,0.042872909,0.00102916,0.111606632,0.104059463,0.322813036,0.00102916,0,0,0,0.111606632,0,0,0,0.104059463,0,0,0,0.322813036,0,0,0,0.049172913,0.564536133
13524,-0.016583353,4246,8.370315996,0.024825446,0.075640031,0.017067494,0,0.02970297,0.141914191,0.082508251,0,0.00102916,0,0,0,0.111606632,0.02970297,0,0,0.104059463,0.141914191,0,0,0.322813036,0.082508251,0,-0.365686374,-1.494341624
13622,-0.057109122,32686,10.45181125,0.035232181,0.319924406,0.128824694,0.05587579,0.087950911,0.204908888,0.274823354,0.05587579,0,0,0,0.087950911,0,0,0,0.204908888,0,0,0,0.274823354,0,0,0,-0.026377321,0.483555435
13668,-0.044598794,10349,9.28924397,0.041173071,0.245015891,0.013290956,0,0.039073806,0.027496382,0.528702364,0,0,0,0,0.039073806,0,0,0,0.027496382,0,0,0,0.528702364,0,0,0,-0.115501285,0.672813676
13757,-0.038194546,9375,9.183996397,0.027581884,0.35323617,0.125215483,0.000309693,0.025704552,0.239702694,0.377516259,0.000309693,0,0,0,0.025704552,0,0,0,0.239702694,0,0,0,0.377516259,0,0,0,0.01457341,0.663933308
13819,-0.009575771,6028,8.71374633,0.014901961,0.079477124,0,0,0.066481994,0,0.393351801,0,0,0,0,0,0,0,0.066481994,0,0,0,0,0,0,0,0.393351801,-0.422535049,1.144359026
13891,-0.102912048,1513,7.424761762,0.016968326,0.059954751,0,0,0.308823529,0,0.029411765,0,0,0,0,0,0,0,0.308823529,0,0,0,0,0,0,0,0.029411765,0.448978104,0.249702985
13935,0.059207321,3966,8.226305988,0.011093502,0.417987322,0.026545166,0.016521739,0.175652174,0.036521739,0.196521739,0,0.02759664,0.016521739,0,0,0.1282458,0.175652174,0,0,0.183894372,0.036521739,0,0,0.093467278,0.196521739,0,0.565944812,1.226288199
13999,-0.023530497,3276,8.117908942,0.018877551,0.075,0.003571429,0,0,0.036649215,0.340314136,0,0,0,0,0,0,0,0,0,0,0,0.036649215,0,0,0,0.340314136,0.827609147,0.293445944
14049,-0.081504055,2367,7.850882665,0.011651816,0.125428376,0,0,0.595,0,0.035,0,0,0,0,0,0,0,0.595,0,0,0,0,0,0,0,0.035,0.469195679,0.458011947
14085,0.021016535,2885,7.946263644,0.014444444,0.042222222,0.001111111,0,0.115384615,0,0.134615385,0,0,0,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0.134615385,0.502646479,0.442699974
14165,-0.045484533,6017,8.747828608,0.014158364,0.143943367,0.015207132,0,0.024205749,0.08774584,0.296520424,0,0.05587579,0,0,0,0.087950911,0.024205749,0,0,0.204908888,0.08774584,0,0,0.274823354,0.296520424,0,0.399441943,1.413804626
14272,-0.052886444,4014,8.350429974,0.016638935,0.061148087,0.00124792,0,0.094736842,0,0.242105263,0,0,0,0,0,0,0,0.094736842,0,0,0,0,0,0,0,0.242105263,1.009444619,0.952298265
14352,-0.040101604,1833,7.553810852,0.01754386,0.072807018,0,0,0.116504854,0,0.038834951,0,0,0,0,0,0,0,0.116504854,0,0,0,0,0,0,0,0.038834951,0.400941021,2.047781219
14405,-0.024721006,3436,8.166784289,0.019194757,0.166666667,0,0,0.010075567,0,0.722921914,0,0,0,0,0,0,0,0.010075567,0,0,0,0,0,0,0,0.722921914,0.361923617,1.022857838
14450,-0.153954966,4380,8.538758969,0.023292538,0.050927754,0.053296486,0.003095975,0.030959752,0,0.00619195,0,0,0,0.003095975,0,0,0,0.030959752,0,0,0,0,0,0,0,0.00619195,-0.764574401,-0.345258812
14584,-0.061431572,4372,8.444407422,0.017407407,0.043703704,0,0,0.072727273,0,0,0,0.000309693,0,0,0,0.025704552,0.072727273,0,0,0.239702694,0,0,0,0.377516259,0,0,0.463086211,1.453223015
14673,-0.095348716,2359,7.861341796,0.021008403,0.052521008,0,0,0.019047619,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,0,0,0,0.147697166,1.171889087
14726,-0.053926108,1119,7.074116816,0.025039124,0.029733959,0,0,0.057142857,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0,0.662026741,2.147881622
14753,-0.094839579,1739,7.555905094,0.065541212,0.105263158,0.004965243,0,0.016949153,0,0.418079096,0,0,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0.418079096,0.675254988,0.478717008
14851,0.036601514,4118,8.286521374,0.020825299,0.201311223,0.01156961,0,0.074257426,0.04950495,0.207920792,0,0.02759664,0,0,0,0.1282458,0.074257426,0,0,0.183894372,0.04950495,0,0,0.093467278,0.207920792,0,0.454908434,1.272982469
14922,-0.001625224,3074,8.032360148,0.018161805,0.027517887,0,0,0.180722892,0,0,0,0.00102916,0,0,0,0.111606632,0.180722892,0,0,0.104059463,0,0,0,0.322813036,0,0,0.582785058,0.03531838
14940,-0.072278145,5470,8.679312041,0.016133851,0.06722438,0,0,0.043010753,0,0.150537634,0,0,0,0,0,0.039073806,0.043010753,0,0,0.027496382,0,0,0,0.528702364,0.150537634,0,0.400463429,0.601173865
15064,-0.121911359,2283,7.855157006,0.015612161,0.078882498,0,0,0.043478261,0,0.130434783,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0.130434783,0.211689199,0.607059286
15108,0.00116639,11152,9.318207743,0.021197894,0.084507042,0.036847347,0.001996008,0.118762475,0.235528942,0.048902196,0,0.000309693,0.001996008,0,0,0.025704552,0.118762475,0,0,0.239702694,0.235528942,0,0,0.377516259,0.048902196,0,0.503664908,0.717680125
15233,-0.052587793,3667,8.259716961,0.018942731,0.221145374,0.252422907,0,0.184257603,0.502683363,0.104651163,0,0.000309693,0,0,0,0.025704552,0.184257603,0,0,0.239702694,0.502683363,0,0,0.377516259,0.104651163,0,0.297803091,0.855410422
15313,-0.089988736,2124,7.751045118,0.018794049,0.044635865,0.000783085,0.012195122,0.085365854,0,0.036585366,0,0,0,0.012195122,0,0,0,0.085365854,0,0,0,0,0,0,0,0.036585366,-0.272288411,0
15402,-0.052739795,2936,8.037543185,0.02,0.131176471,0,0,0,0,0.280155642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280155642,0.219850055,-0.303990676
15448,-0.049550121,2067,7.683403681,0.025137471,0.128043991,0.002356638,0.015151515,0.005050505,0,0.025252525,0,0,0,0.015151515,0,0,0,0.005050505,0,0,0,0,0,0,0,0.025252525,-0.226777169,0.607875808
15493,-0.104610345,2267,7.830822995,0.016487455,0.04516129,0,0,0.034883721,0,0.069767442,0,0,0,0,0,0,0,0.034883721,0,0,0,0,0,0,0,0.069767442,0.396227136,0.727340902
15554,-0.11421215,1091,7.109062136,0.028346457,0.018897638,0.003149606,0,0.09375,0,0.1875,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0.1875,0.757382579,0.95414156
15652,-0.078605778,2250,7.797291274,0.016806723,0.038197097,0,0,0.027777778,0,0.013888889,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0.013888889,0.366595315,-0.932446701
15741,-0.028918498,5794,8.693496676,0.017222222,0.067222222,0,0,0.151315789,0,0.128289474,0,0,0,0,0,0,0,0.151315789,0,0,0,0,0,0,0,0.128289474,0.147213791,0.86836997
15830,-0.04158654,4027,8.3423635,0.016373312,0.09537454,0,0,0.054945055,0,0.487179487,0,0,0,0,0,0,0,0.054945055,0,0,0,0,0,0,0,0.487179487,0.75678574,0.978796687
15901,-0.03341779,5238,8.597112815,0.013301088,0.120314389,0.043833132,0,0.039182283,0.245315162,0.378194208,0,0,0,0,0,0,0,0.039182283,0,0,0,0.245315162,0,0,0,0.378194208,0.345689369,0.496123762
15983,-0.061853956,1865,7.592870288,0.038738739,0.045945946,0.011711712,0.074766355,0.121495327,0,0.037383178,0,0,0,0.074766355,0,0,0,0.121495327,0,0,0,0,0,0,0,0.037383178,0.084504172,0.252882497
16132,-0.06889449,2033,7.686162303,0.02545156,0.225779967,0.001642036,0,0.012987013,0,0,0,0,0,0,0,0,0,0.012987013,0,0,0,0,0,0,0,0,0.465445691,1.09510265
16285,0.002915926,3091,8.033334016,0.014791337,0.015319599,0,0,0.01754386,0,0,0,0.014595621,0,0,0,0.022943117,0.01754386,0,0,0.766769969,0,0,0,0.051684495,0,0,0.220409882,-0.33527664
16329,-0.096849826,885,6.882437471,0.030991736,0.280991736,0.002066116,0.006578947,0.236842105,0,0.506578947,0,0,0,0.006578947,0,0,0,0.236842105,0,0,0,0,0,0,0,0.506578947,0.746381873,0.906935423
16365,-0.029141877,3517,8.19450551,0.014712644,0.103908046,0.385747126,0,0.008204193,0.764813127,0.136736554,0,0.014595621,0,0,0,0.022943117,0.008204193,0,0,0.766769969,0.764813127,0,0,0.051684495,0.136736554,0,0.424396608,1.0920283
16427,-0.029471135,1772,7.509335266,0.019021739,0.044384058,0,0,0.085714286,0,0.071428571,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0.071428571,0.016211999,0.51001956
16454,-0.022223137,3115,8.066207568,0.036087866,0.141213389,0.002615063,0,0.075581395,0,0.35755814,0,0,0,0,0,0,0,0.075581395,0,0,0,0,0,0,0,0.35755814,0.084163866,-0.473844239
16472,-0.026607423,2596,7.888334501,0.020097442,0.105968331,0,0,0.004830918,0,0.280193237,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0.280193237,0.240907931,0.551533605
16506,0.035956621,1982,7.555905094,0.015810277,0.161264822,0,0,0.321428571,0,0.183035714,0,0,0,0,0,0,0,0.321428571,0,0,0,0,0,0,0,0.183035714,0.444900752,1.464316857
16551,-0.074355185,2889,8.043020885,0.014132278,0.023742227,0.007348785,0,0.125,0.1625,0.25,0,0.00102916,0,0,0,0.111606632,0.125,0,0,0.104059463,0.1625,0,0,0.322813036,0.25,0,0.327816753,-0.548908199
16613,-0.121971893,2197,7.816819966,0.017199017,0.040950041,0,0,0.056338028,0,0.014084507,0,0,0,0,0,0,0,0.056338028,0,0,0,0,0,0,0,0.014084507,1.307196934,0.972493137
16659,0.01005473,2299,7.730174795,0.020911128,0.028379388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090421626,1.151395428
16739,-0.085317896,2167,7.766416898,0.015055468,0.04199683,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0.151095913,0.236086678
16757,-0.065079208,5547,8.686091728,0.024390244,0.084613068,0.02920807,0.002178649,0.02832244,0.130718954,0.11546841,0,0.000309693,0.002178649,0,0,0.025704552,0.02832244,0,0,0.239702694,0.130718954,0,0,0.377516259,0.11546841,0,0.43839575,0.512332049
16908,-0.067239661,4529,8.485496105,0.015082956,0.121794872,0.071266968,0,0.06884058,0.342391304,0.22826087,0,0,0,0,0,0,0,0.06884058,0,0,0,0.342391304,0,0,0,0.22826087,-0.043299197,0.678793194
16944,-0.081261078,2587,7.939515261,0.017655367,0.195621469,0,0,0.145695364,0,0.572847682,0,0,0,0,0,0.039073806,0.145695364,0,0,0.027496382,0,0,0,0.528702364,0.572847682,0,0.380792364,1.032926451
17049,0.004489585,4688,8.448271746,0.021113244,0.03109405,0,0,0.007352941,0,0.308823529,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,0,0.308823529,0.416868885,1.383838865
17101,0.008917949,4618,8.428799041,0.017642908,0.081157375,0.004234298,0,0.054794521,0,0.065068493,0,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0.065068493,0.52845329,1.501499545
17209,0.049950411,4700,8.405367376,0.021656927,0.051907872,0.121347542,0.024691358,0.019400353,0.541446208,0.091710758,0,0.014595621,0.024691358,0,0,0.022943117,0.019400353,0,0,0.766769969,0.541446208,0,0,0.051684495,0.091710758,0,0.176042709,0.374769909
17254,0.008437499,6189,8.722091302,0.018010753,0.040053763,0.000268817,0.004608295,0.036866359,0,0.304147465,0,0,0,0.004608295,0,0,0,0.036866359,0,0,0,0,0,0,0,0.304147465,0.290491017,1.038044226
17334,-0.044396934,1586,7.413367336,0.012195122,0.048780488,0,0,0.216666667,0,0.083333333,0,0.00102916,0,0,0,0.111606632,0.216666667,0,0,0.104059463,0,0,0,0.322813036,0.083333333,0,0.158856706,0
17398,-0.126898602,2269,7.853993087,0.018018018,0.057057057,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0.570173404,-0.76892995
17423,-0.104799506,1783,7.590852124,0.022351798,0.300291545,0.000971817,0,0.324324324,0,0.102102102,0,0,0,0,0,0,0,0.324324324,0,0,0,0,0,0,0,0.102102102,0.734735934,0.798059937
17496,0.217981417,6183,8.511577453,0.007460831,0.265108182,0.003481721,0.001801802,0.318918919,0.010810811,0.107207207,0,0.02759664,0.001801802,0,0,0.1282458,0.318918919,0,0,0.183894372,0.010810811,0,0,0.093467278,0.107207207,0,0.499145929,0.471477765
17575,-0.144361041,2009,7.749753406,0.04590985,0.033388982,0,0,0.010526316,0,0.042105263,0,0,0,0,0,0,0,0.010526316,0,0,0,0,0,0,0,0.042105263,0.238653001,0.336923859
17619,-0.063162058,3635,8.261526448,0.015755329,0.110750695,0.001853568,0,0.039711191,0,0.444043321,0,0.05587579,0,0,0,0.087950911,0.039711191,0,0,0.204908888,0,0,0,0.274823354,0.444043321,0,0.066540668,1.61983349
17726,-0.141105728,1940,7.71154898,0.017890772,0.108286252,0,0,0.02238806,0,0.305970149,0,0,0,0,0,0,0,0.02238806,0,0,0,0,0,0,0,0.305970149,0.221199431,0.469259003
17771,-0.101666064,1383,7.333676396,0.029776675,0.717121588,0,0,0.868770764,0,0.003322259,0,0,0,0,0,0,0,0.868770764,0,0,0,0,0,0,0,0.003322259,1.054258429,1.147438897
17824,0.003918082,2813,7.938088727,0.023270055,0.104715248,0.356399265,0,0.007585335,0.735777497,0.07585335,0,0,0,0,0,0,0,0.007585335,0,0,0,0.735777497,0,0,0,0.07585335,-0.012009578,1.816652671
